2020.07.20,00:00,1.14354,1.14452,1.14121,1.14173,8760
2020.07.20,04:00,1.14172,1.14664,1.14141,1.14573,10940
2020.07.20,08:00,1.14573,1.14672,1.14405,1.14517,15914
2020.07.20,12:00,1.14517,1.14638,1.14022,1.14391,14734
2020.07.20,16:00,1.14391,1.14479,1.14329,1.14402,9624
2020.07.20,20:00,1.14404,1.14485,1.14389,1.14458,3900
2020.07.21,00:00,1.14459,1.14636,1.14458,1.14595,6149
2020.07.21,04:00,1.14594,1.14691,1.14225,1.14453,12049
2020.07.21,08:00,1.14455,1.14663,1.14284,1.14374,16034
2020.07.21,12:00,1.14375,1.14884,1.14247,1.14869,18880
2020.07.21,16:00,1.14872,1.15392,1.14828,1.15304,13863
2020.07.21,20:00,1.15304,1.15341,1.15191,1.15318,6198
2020.07.22,00:00,1.15318,1.15453,1.15290,1.15450,9434
2020.07.22,04:00,1.15448,1.15466,1.15186,1.15311,9141
2020.07.22,08:00,1.15311,1.15831,1.15064,1.15681,22205
2020.07.22,12:00,1.15683,1.16008,1.15560,1.15932,20811
2020.07.22,16:00,1.15931,1.15932,1.15623,1.15687,12756
2020.07.22,20:00,1.15686,1.15787,1.15659,1.15694,5233
2020.07.23,00:00,1.15694,1.15760,1.15637,1.15672,6913
2020.07.23,04:00,1.15673,1.15931,1.15671,1.15908,7887
2020.07.23,08:00,1.15909,1.15979,1.15702,1.15867,14977
2020.07.23,12:00,1.15866,1.16085,1.15399,1.15946,18688
2020.07.23,16:00,1.15948,1.16263,1.15812,1.16083,18837
2020.07.23,20:00,1.16085,1.16091,1.15885,1.16021,7688
2020.07.24,00:00,1.16020,1.16205,1.15921,1.16144,6904
2020.07.24,04:00,1.16146,1.16179,1.15897,1.16138,10120
2020.07.24,08:00,1.16138,1.16208,1.15810,1.15832,18197
2020.07.24,12:00,1.15832,1.16377,1.15826,1.16247,19776
2020.07.24,16:00,1.16248,1.16470,1.16209,1.16360,12027
2020.07.24,20:00,1.16356,1.16573,1.16341,1.16546,3592
2020.07.26,22:00,1.16428,1.16546,1.16394,1.16521,2918
2020.07.27,00:00,1.16523,1.17154,1.16419,1.17098,12512
2020.07.27,04:00,1.17099,1.17247,1.16950,1.17085,11720
2020.07.27,08:00,1.17088,1.17323,1.16815,1.17260,16827
2020.07.27,12:00,1.17260,1.17777,1.17173,1.17772,19906
2020.07.27,16:00,1.17769,1.17810,1.17429,1.17499,11895
2020.07.27,20:00,1.17498,1.17638,1.17419,1.17631,5717
2020.07.28,00:00,1.17631,1.17732,1.17429,1.17443,10353
2020.07.28,04:00,1.17445,1.17467,1.17138,1.17277,13307
2020.07.28,08:00,1.17277,1.17398,1.16984,1.17375,15886
2020.07.28,12:00,1.17374,1.17426,1.17000,1.17285,20711
2020.07.28,16:00,1.17287,1.17368,1.17122,1.17235,12698
2020.07.28,20:00,1.17236,1.17238,1.17113,1.17196,5620
2020.07.29,00:00,1.17197,1.17305,1.17137,1.17279,7671
2020.07.29,04:00,1.17279,1.17504,1.17242,1.17471,8590
2020.07.29,08:00,1.17470,1.17695,1.17415,1.17459,14856
2020.07.29,12:00,1.17458,1.17779,1.17181,1.17745,18318
2020.07.29,16:00,1.17745,1.18054,1.17577,1.17663,16311
2020.07.29,20:00,1.17661,1.17967,1.17544,1.17895,9056
2020.07.30,00:00,1.17894,1.17894,1.17654,1.17766,8093
2020.07.30,04:00,1.17767,1.17846,1.17490,1.17560,9155
2020.07.30,08:00,1.17560,1.17644,1.17306,1.17467,17415
2020.07.30,12:00,1.17465,1.18089,1.17420,1.17945,21573
2020.07.30,16:00,1.17948,1.18382,1.17746,1.18380,17836
2020.07.30,20:00,1.18382,1.18482,1.18358,1.18477,7095
2020.07.31,00:00,1.18477,1.19044,1.18427,1.18903,15419
2020.07.31,04:00,1.18903,1.19083,1.18766,1.19009,12781
2020.07.31,08:00,1.19010,1.19031,1.18380,1.18493,18401
